timestamp,lat,lon,speed_kmh
2025-05-04T17:17:37,32.476222878322005,-111.29538699053228,31.683600000000002
2025-05-04T17:17:38,32.47627669014037,-111.2953978870064,30.312
2025-05-04T17:17:39,32.476364113390446,-111.29536276683211,32.140800000000006
2025-05-04T17:17:40,32.47644340619445,-111.29529344849288,34.113600000000005
2025-05-04T17:17:41,32.476491183042526,-111.29516679793596,37.5948
2025-05-04T17:17:42,32.47651398181915,-111.29503075964749,40.7412
2025-05-04T17:17:43,32.476507779210806,-111.29489907994866,41.1624
2025-05-04T17:17:44,32.47648514807224,-111.29478097893298,40.0788
2025-05-04T17:17:45,32.476449105888605,-111.29468383267522,36.2448
2025-05-04T17:17:46,32.47639277949929,-111.29461049102247,33.2064
2025-05-04T17:17:47,32.476316168904305,-111.29460445605218,28.231199999999998
2025-05-04T17:17:48,32.476251209154725,-111.29461962729692,24.166800000000002
2025-05-04T17:17:49,32.47617946006358,-111.29463161341846,25.3512
2025-05-04T17:17:50,32.47610251419246,-111.29462415352464,28.0044
2025-05-04T17:17:51,32.47612497769296,-111.29444218240678,27.234
2025-05-04T17:17:52,32.47614090330899,-111.29432709887624,30.945600000000002
2025-05-04T17:17:53,32.47617409564555,-111.29423087462783,32.148
2025-05-04T17:17:54,32.47620301321149,-111.29414512775838,31.9068
2025-05-04T17:17:55,32.476244838908315,-111.29404094070196,34.8984
2025-05-04T17:17:56,32.47632957994938,-111.29395234398544,38.300399999999996
2025-05-04T17:17:57,32.47639789246023,-111.29385326988995,40.1112
2025-05-04T17:17:58,32.476420272141695,-111.29375310614705,35.751599999999996
2025-05-04T17:17:59,32.476393869146705,-111.2936628330499,31.345200000000002
2025-05-04T17:18:00,32.4763666279614,-111.29359351471066,27.061200000000003
2025-05-04T17:18:01,32.4763663765043,-111.29354054108262,23.3064
2025-05-04T17:18:02,32.476375848054886,-111.29347952082753,22.4064
2025-05-04T17:18:03,32.4763801228255,-111.29339838400483,25.2396
2025-05-04T17:18:04,32.47637551277876,-111.29332294687629,25.1892
2025-05-04T17:18:05,32.47638154774904,-111.29324574954808,26.009999999999998
2025-05-04T17:18:06,32.47639009729028,-111.29313644953072,32.0976
2025-05-04T17:18:07,32.47639127075672,-111.29301650449634,36.75600000000001
2025-05-04T17:18:08,32.4763666279614,-111.292909886688,36.7128
2025-05-04T17:18:09,32.47631658799946,-111.29283604212105,32.727599999999995
2025-05-04T17:18:10,32.47623126022518,-111.29283604212105,27.885600000000004
2025-05-04T17:18:11,32.47615850530565,-111.2928972300142,27.241200000000003
2025-05-04T17:18:12,32.47610972262919,-111.29296571016312,27.2016
2025-05-04T17:18:13,32.47608566656709,-111.29303628578782,25.1712
2025-05-04T17:18:14,32.47608038596809,-111.2931321747601,27.471600000000002
2025-05-04T17:18:15,32.476083654910326,-111.29324147477746,31.8384
